R2_each,R2_mean
0.9415379762649536,0.946273402273655
0.970538854598999,0.946273402273655
0.961114227771759,0.946273402273655
0.9240052700042725,0.946273402273655
0.976872980594635,0.946273402273655
0.862928032875061,0.946273402273655
0.9020407199859619,0.946273402273655
0.9725344181060791,0.946273402273655
0.9335207343101501,0.946273402273655
0.969097375869751,0.946273402273655
0.9821826219558716,0.946273402273655
0.9918128848075867,0.946273402273655
0.9857763648033142,0.946273402273655
0.9911994338035583,0.946273402273655
0.9558925628662109,0.946273402273655
0.8482638001441956,0.946273402273655
0.9799033999443054,0.946273402273655
0.9448649883270264,0.946273402273655
0.9545412659645081,0.946273402273655
0.9477393627166748,0.946273402273655
0.9601377844810486,0.946273402273655
0.9573047161102295,0.946273402273655
0.9829115271568298,0.946273402273655
0.9642627835273743,0.946273402273655
0.9175061583518982,0.946273402273655
0.9934098124504089,0.946273402273655
0.9875968098640442,0.946273402273655
0.9376943707466125,0.946273402273655
0.9780152440071106,0.946273402273655
0.8590890169143677,0.946273402273655
0.7908223867416382,0.946273402273655
0.9074034690856934,0.946273402273655
0.9866687655448914,0.946273402273655
0.9765303134918213,0.946273402273655
0.9920636415481567,0.946273402273655
0.9241116642951965,0.946273402273655
0.9735622406005859,0.946273402273655
0.9032281041145325,0.946273402273655
0.9143287539482117,0.946273402273655
0.971683144569397,0.946273402273655
0.9844323992729187,0.946273402273655
0.9903883337974548,0.946273402273655
0.9865630269050598,0.946273402273655
0.9555550217628479,0.946273402273655
0.9453163146972656,0.946273402273655
0.9786885380744934,0.946273402273655
0.993383526802063,0.946273402273655
0.9883441925048828,0.946273402273655
0.8838945031166077,0.946273402273655
0.9873450994491577,0.946273402273655
0.9700060486793518,0.946273402273655
0.8976642489433289,0.946273402273655
0.9638648629188538,0.946273402273655
0.9718610048294067,0.946273402273655
0.9774724841117859,0.946273402273655
0.865849494934082,0.946273402273655
0.8879002928733826,0.946273402273655
0.8670617341995239,0.946273402273655
0.9847584366798401,0.946273402273655
0.9657214879989624,0.946273402273655
0.849645733833313,0.946273402273655
0.9710680246353149,0.946273402273655
0.9569670557975769,0.946273402273655
0.9739957451820374,0.946273402273655
0.9200727939605713,0.946273402273655
0.987672746181488,0.946273402273655
0.9787640571594238,0.946273402273655
0.9678421020507812,0.946273402273655
0.949440598487854,0.946273402273655
0.9856334328651428,0.946273402273655
0.8983989357948303,0.946273402273655
0.9880276918411255,0.946273402273655
0.9725515842437744,0.946273402273655
0.909940242767334,0.946273402273655
0.9828522801399231,0.946273402273655
0.9647308588027954,0.946273402273655
0.9869318008422852,0.946273402273655
0.9733333587646484,0.946273402273655
0.9927141070365906,0.946273402273655
0.9766092300415039,0.946273402273655
0.9794105291366577,0.946273402273655
0.9844212532043457,0.946273402273655
0.9733794927597046,0.946273402273655
0.9711009860038757,0.946273402273655
0.9900532960891724,0.946273402273655
0.7977951765060425,0.946273402273655
0.9300059676170349,0.946273402273655
0.9417446255683899,0.946273402273655
0.9576293230056763,0.946273402273655
0.9409173130989075,0.946273402273655
0.8798872232437134,0.946273402273655
0.9837266802787781,0.946273402273655
0.776770830154419,0.946273402273655
0.9219602942466736,0.946273402273655
0.9603070020675659,0.946273402273655
0.9582129120826721,0.946273402273655
0.9041721224784851,0.946273402273655
0.9855563044548035,0.946273402273655
0.9262893795967102,0.946273402273655
0.9592013955116272,0.946273402273655
0.9625248908996582,0.946273402273655
0.9019982218742371,0.946273402273655
0.9803562164306641,0.946273402273655
0.9895301461219788,0.946273402273655
0.9751470685005188,0.946273402273655
0.9927314519882202,0.946273402273655
0.9133177995681763,0.946273402273655
0.9751068353652954,0.946273402273655
0.9423690438270569,0.946273402273655
0.9812858700752258,0.946273402273655
0.9832845330238342,0.946273402273655
0.9848231077194214,0.946273402273655
0.9704623818397522,0.946273402273655
0.9844052195549011,0.946273402273655
0.9047390818595886,0.946273402273655
0.9341420531272888,0.946273402273655
0.9184666275978088,0.946273402273655
0.9915123581886292,0.946273402273655
0.9875659942626953,0.946273402273655
0.9552675485610962,0.946273402273655
0.922982394695282,0.946273402273655
0.9499977231025696,0.946273402273655
0.957107424736023,0.946273402273655
0.9554937481880188,0.946273402273655
0.937035858631134,0.946273402273655
0.9027666449546814,0.946273402273655
0.9261739253997803,0.946273402273655
0.9908125996589661,0.946273402273655
0.9777156710624695,0.946273402273655
0.9899500012397766,0.946273402273655
0.9428567290306091,0.946273402273655
0.9220760464668274,0.946273402273655
0.9576685428619385,0.946273402273655
0.9734727144241333,0.946273402273655
0.9653828740119934,0.946273402273655
0.8613532185554504,0.946273402273655
0.964985728263855,0.946273402273655
0.9888381958007812,0.946273402273655
0.9435480237007141,0.946273402273655
0.9740326404571533,0.946273402273655
0.9839838743209839,0.946273402273655
0.8238392472267151,0.946273402273655
0.9431626200675964,0.946273402273655
0.9562952518463135,0.946273402273655
0.9517985582351685,0.946273402273655
0.9886192679405212,0.946273402273655
0.8131139874458313,0.946273402273655
0.9798932075500488,0.946273402273655
0.930435836315155,0.946273402273655
0.9645029902458191,0.946273402273655
0.965408444404602,0.946273402273655
0.9728661775588989,0.946273402273655
0.9448570013046265,0.946273402273655
0.9436264038085938,0.946273402273655
0.9707518815994263,0.946273402273655
0.9605860710144043,0.946273402273655
0.9337433576583862,0.946273402273655
0.9842343926429749,0.946273402273655
0.9655815958976746,0.946273402273655
0.9876610636711121,0.946273402273655
0.9823518395423889,0.946273402273655
0.8413984775543213,0.946273402273655
0.9786330461502075,0.946273402273655
0.9378868341445923,0.946273402273655
0.9537126421928406,0.946273402273655
0.8852860331535339,0.946273402273655
0.9699252843856812,0.946273402273655
0.8897111415863037,0.946273402273655
0.742334246635437,0.946273402273655
0.941287100315094,0.946273402273655
0.985041618347168,0.946273402273655
0.9878350496292114,0.946273402273655
0.9402519464492798,0.946273402273655
0.974309504032135,0.946273402273655
0.9790560007095337,0.946273402273655
0.9394197463989258,0.946273402273655
0.8506336212158203,0.946273402273655
0.9249871373176575,0.946273402273655
0.9533573985099792,0.946273402273655
0.9849606156349182,0.946273402273655
0.9551733136177063,0.946273402273655
0.9856992363929749,0.946273402273655
0.9432960748672485,0.946273402273655
0.9012988805770874,0.946273402273655
0.9514743685722351,0.946273402273655
0.9524210691452026,0.946273402273655
0.9825078248977661,0.946273402273655
0.9263412356376648,0.946273402273655
0.970998227596283,0.946273402273655
0.9847214818000793,0.946273402273655
0.9439421892166138,0.946273402273655
0.923477828502655,0.946273402273655
0.9372463226318359,0.946273402273655
0.97773677110672,0.946273402273655
0.9805733561515808,0.946273402273655
0.9165724515914917,0.946273402273655
0.9921306371688843,0.946273402273655
0.7559331655502319,0.946273402273655
0.9335753321647644,0.946273402273655
0.9707323908805847,0.946273402273655
0.8788940906524658,0.946273402273655
0.8650988936424255,0.946273402273655
0.9216359853744507,0.946273402273655
0.9179590940475464,0.946273402273655
0.9844088554382324,0.946273402273655
0.9729130864143372,0.946273402273655
0.9749442338943481,0.946273402273655
0.9643374681472778,0.946273402273655
0.9326305985450745,0.946273402273655
0.9780825972557068,0.946273402273655
0.974185585975647,0.946273402273655
0.8798719644546509,0.946273402273655
0.979676365852356,0.946273402273655
0.9761420488357544,0.946273402273655
0.9077517986297607,0.946273402273655
0.9725125432014465,0.946273402273655
0.9588062167167664,0.946273402273655
0.984798789024353,0.946273402273655
0.9398890137672424,0.946273402273655
0.9732609391212463,0.946273402273655
0.8495339155197144,0.946273402273655
0.9461187124252319,0.946273402273655
0.8402196168899536,0.946273402273655
0.9562362432479858,0.946273402273655
0.9794546365737915,0.946273402273655
0.9887999892234802,0.946273402273655
0.9582970142364502,0.946273402273655
0.9952093958854675,0.946273402273655
0.8501054644584656,0.946273402273655
0.9888557195663452,0.946273402273655
0.9468600153923035,0.946273402273655
0.9614631533622742,0.946273402273655
0.8984187245368958,0.946273402273655
0.855732798576355,0.946273402273655
0.8579676151275635,0.946273402273655
0.9598490595817566,0.946273402273655
0.9365480542182922,0.946273402273655
0.9828426241874695,0.946273402273655
0.9832665920257568,0.946273402273655
0.9689605236053467,0.946273402273655
0.9179964065551758,0.946273402273655
0.9651459455490112,0.946273402273655
0.94969242811203,0.946273402273655
0.9663971066474915,0.946273402273655
0.9341172575950623,0.946273402273655
0.9799177646636963,0.946273402273655
0.9878633618354797,0.946273402273655
0.9372235536575317,0.946273402273655
0.9608215093612671,0.946273402273655
0.917377769947052,0.946273402273655
