epoch,T_loss,V_loss,train_time,epoch_time,Tloss_LpLoss.mean,Tloss_LpLoss.std,Tloss_LpLoss.cv,Tloss_LpLoss.min,Tloss_LpLoss.max,Vloss_LpLoss.mean,Vloss_LpLoss.std,Vloss_LpLoss.cv,Vloss_LpLoss.min,Vloss_LpLoss.max,WTloss_LpLoss,WVloss_LpLoss,Teval_R2.mean,Teval_R2.std,Teval_R2.cv,Teval_R2.min,Teval_R2.max,Veval_R2.mean,Veval_R2.std,Veval_R2.cv,Veval_R2.min,Veval_R2.max,Teval_MAE.mean,Teval_MAE.std,Teval_MAE.cv,Teval_MAE.min,Teval_MAE.max,Veval_MAE.mean,Veval_MAE.std,Veval_MAE.cv,Veval_MAE.min,Veval_MAE.max,Teval_MAPE.mean,Teval_MAPE.std,Teval_MAPE.cv,Teval_MAPE.min,Teval_MAPE.max,Veval_MAPE.mean,Veval_MAPE.std,Veval_MAPE.cv,Veval_MAPE.min,Veval_MAPE.max
11,0.04830656123161316,0.08597564898313038,14.958767652511597,17.537394523620605,0.04830656123161316,0.018750881776213646,0.21922636990961086,0.02741467021405697,0.19557325541973114,0.08597564898313038,0.018539724871516228,0.21565806065806065,0.02451859600841999,0.14950060844421387,0.04830656123161316,0.08597564898313038,0.9562405174970627,0.13454675674438477,0.15939396793832122,-0.34948956966400146,0.9959551692008972,0.8451298342810737,0.13020959496498108,0.15411144183829728,0.14670568704605103,0.9957859516143799,0.04099358109012246,0.015381993725895882,0.21192310605967288,0.024040162563323975,0.1576773077249527,0.07300027317944027,0.015186402015388012,0.2080652918443558,0.021263722330331802,0.12983791530132294,4.304033957958222,1.4454858303070068,0.1983397229567463,2.6195647716522217,15.419713973999023,7.319918201083229,1.4446063041687012,0.19736935455321483,2.559377908706665,13.182785034179688
12,0.046723677393049,0.04331183551795899,15.004795789718628,17.52260661125183,0.046723677393049,0.011793026700615883,0.2719065673212724,0.01635446958243847,0.14351171255111694,0.04331183551795899,0.012050106190145016,0.27833413615181996,0.019603967666625977,0.11533848196268082,0.046723677393049,0.04331183551795899,0.9594783750772476,0.027295326814055443,0.02830926535184311,0.6840342879295349,0.9971050024032593,0.9647573213728647,0.02626141346991062,0.027222050502911124,0.763721227645874,0.9970484375953674,0.039706425800919536,0.01061998587101698,0.29042361200251837,0.013844638131558895,0.11786070466041565,0.03648639227899294,0.010902704671025276,0.29903245483358776,0.014945806004106998,0.10575731098651886,4.170330652236938,1.1263293027877808,0.2905439596982337,1.532391905784607,12.044015884399414,3.869913657506307,1.1502102613449097,0.29749044830838905,1.7618920803070068,10.744461059570312
13,0.04606196989119053,0.10451544643867583,14.92348027229309,17.531412363052368,0.04606196989119053,0.015752820298075676,0.15098714725102708,0.042147982865571976,0.2149328738451004,0.10451544643867583,0.015729594975709915,0.1504782867522346,0.051320917904376984,0.156901553273201,0.04606196989119053,0.10451544643867583,0.9604678949117661,0.19291040301322937,0.25049948979054787,-1.012249231338501,0.9895806312561035,0.7731465214774722,0.18167676031589508,0.2351008621282109,-0.07840847969055176,0.9862344861030579,0.03909466503188014,0.016083575785160065,0.17203268069539518,0.028432419523596764,0.16416624188423157,0.09366851572006468,0.016388237476348877,0.17496861117244986,0.03601805865764618,0.1471928060054779,4.101976477622986,1.6510744094848633,0.17457726742460675,3.323211193084717,16.201921463012695,9.487378665379115,1.6786104440689087,0.1769513652589949,4.350523471832275,14.96733570098877
14,0.044506820295006036,0.09601578057285338,15.14339828491211,17.712196826934814,0.044506820295006036,0.014963644556701183,0.15538705402901157,0.04882350564002991,0.1754661649465561,0.09601578057285338,0.015037319622933865,0.15660522352389805,0.05775240808725357,0.15753720700740814,0.044506820295006036,0.09601578057285338,0.9637841883897781,0.1297868937253952,0.15823761701336014,-0.10508358478546143,0.9832388758659363,0.824471946746584,0.12109147757291794,0.14692722510275652,0.25748181343078613,0.9769667387008667,0.03774880167841911,0.014858239330351353,0.18016187012338433,0.036170873790979385,0.1668855994939804,0.08221086209255551,0.014620620757341385,0.17787391727495241,0.04509883373975754,0.1393977254629135,3.9601711726188658,1.366356372833252,0.15693032342425736,3.8313939571380615,16.960519790649414,8.68626184312124,1.3625391721725464,0.15689077856476144,4.67128849029541,14.629486083984375
15,0.04343920523300767,0.0793184121213262,14.974461078643799,17.642972946166992,0.04343920523300767,0.01830597221851349,0.23308039649886017,0.029976269230246544,0.15751098096370697,0.0793184121213262,0.018916232511401176,0.2384292862768108,0.03279387205839157,0.15906673669815063,0.04343920523300767,0.0793184121213262,0.9655919179916382,0.10519055277109146,0.12036972841582994,-0.04401218891143799,0.9945569634437561,0.873888027100336,0.10068587958812714,0.1152382099441815,0.3233357071876526,0.9921764135360718,0.03678603559732437,0.014758389443159103,0.22656446676749478,0.025057094171643257,0.13392271101474762,0.06565955375868177,0.01513736043125391,0.23053106906983642,0.029353922232985497,0.12974819540977478,3.8561669778823853,1.2055258750915527,0.18422745129816187,2.8132741451263428,13.130241394042969,6.590611291310144,1.242814540863037,0.18857177502610217,3.338858127593994,12.822285652160645
16,0.042640467051416636,0.07241342677956536,14.890629768371582,17.493033170700073,0.042640467051416636,0.01373858842998743,0.19036513019373766,0.025038931518793106,0.17065773904323578,0.07241342677956536,0.013149873353540897,0.18153343608542308,0.03561246767640114,0.11623214930295944,0.042640467051416636,0.07241342677956536,0.9667323342561722,0.08597701042890549,0.0963039089260326,0.2013799548149109,0.9961601495742798,0.89442316218028,0.08067506551742554,0.09021772117406889,0.499488890171051,0.9926429390907288,0.03611676773056388,0.012114777229726315,0.19003372594072088,0.021075395867228508,0.14488421380519867,0.0638471683930783,0.011606023646891117,0.18169822413910147,0.030009780079126358,0.1071898564696312,3.782823821544647,1.152370810508728,0.1751332705325321,2.5818088054656982,13.75228500366211,6.603473572503953,1.1172081232070923,0.1691300047700914,3.265218496322632,12.334368705749512
17,0.04122602456435561,0.050546824991229984,15.286753416061401,17.850257396697998,0.04122602456435561,0.013130374252796173,0.2598198009859957,0.02186455950140953,0.13809823989868164,0.050546824991229984,0.013660924509167671,0.2701055385727264,0.029810069128870964,0.1273658722639084,0.04122602456435561,0.050546824991229984,0.9691448631286621,0.023581888526678085,0.024640568978669168,0.679267942905426,0.9938841462135315,0.957433007066212,0.02195502258837223,0.02293311978867948,0.8473458290100098,0.9910482168197632,0.034934497576206924,0.012636120431125164,0.3001078208301191,0.01840987056493759,0.12665753066539764,0.042104272024025995,0.013143546879291534,0.3120063763239092,0.02331550046801567,0.11270017176866531,3.662240883350372,1.5136713981628418,0.3341916578812891,2.0526297092437744,13.676379203796387,4.5341208737994,1.5808976888656616,0.34851858856070134,2.4656946659088135,14.277497291564941
18,0.04106992688775062,0.05505849350066412,14.987702131271362,17.558547258377075,0.04106992688775062,0.013997881673276424,0.25638947535629175,0.018554186448454857,0.16058126091957092,0.05505849350066412,0.013516778126358986,0.24539929892726225,0.021661778911948204,0.11265666782855988,0.04106992688775062,0.05505849350066412,0.969432026386261,0.053401462733745575,0.05691558960912105,0.44509023427963257,0.9979667663574219,0.9385974076059129,0.051230888813734055,0.05458958384566607,0.6534425020217896,0.9966719746589661,0.034792675502598285,0.012077804654836655,0.2832172694771597,0.01551294419914484,0.14525067806243896,0.043097748465481256,0.01184576004743576,0.27470624224537754,0.017953092232346535,0.09950841963291168,3.641132236480713,1.0684573650360107,0.24753004897647615,1.9170740842819214,15.55363941192627,4.364355310561165,1.0471857786178589,0.23977760626343497,2.243438720703125,10.038591384887695
19,0.03965586807206273,0.06219357417689429,14.922962665557861,17.536742687225342,0.03965586807206273,0.014634879305958748,0.2355779917993981,0.026243047788739204,0.1568852663040161,0.06219357417689429,0.015460637398064137,0.2485879331401062,0.028850723057985306,0.1454840749502182,0.03965586807206273,0.06219357417689429,0.9716028891801834,0.04157838970422745,0.04462557474082486,0.5899600982666016,0.9947277307510376,0.9326359374182565,0.03835107758641243,0.04112534430947794,0.7747334241867065,0.990764856338501,0.03355248465761542,0.013297643512487411,0.2574018669349169,0.022015269845724106,0.14559806883335114,0.05185775174981072,0.01407601311802864,0.2714724327487128,0.02330758050084114,0.12796182930469513,3.5144043550491335,1.428494930267334,0.2625506802738378,2.3660409450531006,14.81783676147461,5.460285663604736,1.4935775995254517,0.27365062617298774,2.5050151348114014,14.019245147705078
20,0.03919038357213139,0.09630704493749709,14.923422574996948,17.46035122871399,0.03919038357213139,0.022953595966100693,0.23832139642662506,0.027969561517238617,0.18208251893520355,0.09630704493749709,0.023561937734484673,0.24461536444476725,0.03117012418806553,0.17483247816562653,0.03919038357213139,0.09630704493749709,0.9719120588302612,0.1744920164346695,0.21787468877864588,-0.6865001916885376,0.9949575662612915,0.8016188428515479,0.17134082317352295,0.21383505012766701,-0.10027003288269043,0.9937725067138672,0.0331521102450788,0.018493490293622017,0.2329720847894357,0.023202307522296906,0.14532969892024994,0.07924384564634353,0.019033635035157204,0.24019368271131913,0.026041651144623756,0.15014980733394623,3.4707572531700133,1.6220300197601318,0.20074484615325602,2.813633441925049,14.115285873413086,8.070065029083736,1.6635057926177979,0.20613896384315114,2.685215473175049,14.321138381958008
21,0.03795167645066976,0.05462249250166,14.989813566207886,17.63945436477661,0.03795167645066976,0.012761942110955715,0.2337426814637748,0.02268959954380989,0.16512168943881989,0.05462249250166,0.012481557205319405,0.22853134061470395,0.023804137483239174,0.11615139991044998,0.03795167645066976,0.05462249250166,0.9739442086219787,0.03642519190907478,0.038505288423279015,0.6066679954528809,0.9966257214546204,0.9466570445469448,0.034534238278865814,0.036482627303090764,0.7158088684082031,0.9952214360237122,0.032086764868348834,0.011460171081125736,0.25569592219397796,0.018471822142601013,0.14264361560344696,0.044714408971014474,0.011165081523358822,0.2497465331264767,0.021053677424788475,0.10306786000728607,3.355211000442505,1.284695029258728,0.27411433785869777,2.0229098796844482,13.918235778808594,4.672051285940503,1.277482271194458,0.2734810205468468,2.3163928985595703,13.6018648147583
22,0.03648274192214012,0.0706720214987558,15.020810604095459,17.645485639572144,0.03648274192214012,0.010121176019310951,0.1433918413533144,0.029574034735560417,0.14414148032665253,0.0706720214987558,0.01013157144188881,0.14328579501408742,0.037482939660549164,0.11329387873411179,0.03648274192214012,0.0706720214987558,0.9762134898900986,0.0826599970459938,0.09208920783557815,0.06999683380126953,0.9941018223762512,0.8987190061145358,0.07887132465839386,0.08777717987850484,0.4770205616950989,0.9926020503044128,0.030819285586476328,0.010289426892995834,0.18578521133179027,0.024654092267155647,0.12537795305252075,0.05536854178422973,0.010652606375515461,0.19234139759849136,0.03098115883767605,0.10720585286617279,3.2204687480926513,1.1684212684631348,0.20278182753625934,2.919492483139038,13.58606243133545,5.772675143347846,1.2262332439422607,0.21234764438060172,3.275724411010742,11.19600772857666
23,0.03517907471582293,0.0459691621363163,14.862036943435669,17.385215997695923,0.03517907471582293,0.013856933452188969,0.30179618066429864,0.01677018217742443,0.1398596614599228,0.0459691621363163,0.014598947018384933,0.31754696182378733,0.01946059614419937,0.12569499015808105,0.03517907471582293,0.0459691621363163,0.9779367691278458,0.02099962905049324,0.021773859741771887,0.715915322303772,0.9961068034172058,0.9643925778449528,0.020724575966596603,0.02149088119670286,0.8633910417556763,0.9941651821136475,0.029766432788223027,0.0120644960552454,0.310147026234382,0.014507113955914974,0.1183328703045845,0.03890696889351285,0.012672982178628445,0.32574670684289925,0.015638725832104683,0.11022986471652985,3.1132993578910826,1.2882076501846313,0.3182215808345738,1.5222002267837524,12.630592346191406,4.049146118618193,1.3323724269866943,0.32910230472757773,1.6542686223983765,12.062298774719238
24,0.034014328621327874,0.07695280902442478,15.262588739395142,17.828887701034546,0.034014328621327874,0.015936460345983505,0.20922037428239781,0.023868629708886147,0.16546443104743958,0.07695280902442478,0.015231641009449959,0.19801264909865704,0.03395901247859001,0.1315363347530365,0.034014328621327874,0.07695280902442478,0.9792766524553299,0.10378651320934296,0.11823382072976309,-0.15942609310150146,0.9970996379852295,0.8786469508731176,0.09785420447587967,0.11138716968212829,0.3261171579360962,0.9916738271713257,0.0287822178453207,0.017371766269207,0.2550088546602024,0.019192613661289215,0.1402750462293625,0.06893139977067236,0.016893919557332993,0.24523840476852798,0.025087319314479828,0.12699805200099945,3.010299591064453,1.7822991609573364,0.26353496504581214,1.7167131900787354,14.296300888061523,6.842124136667403,1.735351800918579,0.25378974712982577,2.452183723449707,12.702679634094238
25,0.0328542504273355,0.05139696373352929,14.959638595581055,17.568970680236816,0.0328542504273355,0.014565086923539639,0.2875104182277769,0.018923794850707054,0.15187308192253113,0.05139696373352929,0.014404905959963799,0.28013220329601946,0.020087359473109245,0.12542890012264252,0.0328542504273355,0.05139696373352929,0.9807635506391525,0.03553315997123718,0.03735818759359561,0.6795514822006226,0.9977734088897705,0.9512308268319993,0.03236587345600128,0.03402877971051966,0.8137692213058472,0.9966873526573181,0.027765947185456753,0.012929491698741913,0.30832978873482175,0.01612783595919609,0.13015006482601166,0.04251734338819035,0.01294363010674715,0.3043816973046087,0.016448352485895157,0.11960309743881226,2.8980644512176514,1.2689794301986694,0.2941003989940717,1.8378983736038208,13.566615104675293,4.37766646960425,1.2999216318130493,0.29696013630305096,1.8787652254104614,14.121963500976562
26,0.031965286236256364,0.057629686499398855,14.962658643722534,17.499639987945557,0.031965286236256364,0.014049737714231014,0.24492363329225564,0.020891515538096428,0.12604913115501404,0.057629686499398855,0.014206795953214169,0.24647919890028205,0.022417986765503883,0.11811964213848114,0.031965286236256364,0.057629686499398855,0.9818557395935058,0.04383232071995735,0.04669316939410161,0.5079337954521179,0.9963697791099548,0.9379836084350707,0.04395030066370964,0.04686004371912941,0.6599418520927429,0.9961342215538025,0.026997580096125604,0.012320445850491524,0.26184037452677056,0.017839349806308746,0.10697095096111298,0.04732414358665073,0.012449639849364758,0.2631099740214384,0.020104488357901573,0.10448944568634033,2.819440752029419,1.159866213798523,0.24340628803511336,1.9073777198791504,10.209667205810547,4.792318540906149,1.1716772317886353,0.24455408074453489,2.2125039100646973,10.34256362915039
27,0.031194096781313418,0.06653870364266729,15.183614492416382,17.7166166305542,0.031194096781313418,0.013131185434758663,0.19773288313344686,0.030630046501755714,0.1446181684732437,0.06653870364266729,0.013448840007185936,0.20208335059275767,0.03373975306749344,0.12316490709781647,0.031194096781313418,0.06653870364266729,0.9827026196718216,0.06433743238449097,0.07035846148100043,0.21588754653930664,0.9931676387786865,0.9146223484523712,0.06272058933973312,0.06858507982649673,0.5730512738227844,0.9937264323234558,0.02634320914745331,0.013260775245726109,0.23085826655427039,0.01913500390946865,0.1260390728712082,0.057615173655369924,0.013679586350917816,0.23746912472495582,0.02338271588087082,0.11564841866493225,2.748950163602829,1.2572227716445923,0.21940277238038097,1.820512294769287,12.603253364562988,5.754693932003445,1.2979960441589355,0.22559715687886536,2.4787769317626953,11.568674087524414
28,0.030511067122220993,0.03700050143968491,14.912072896957397,17.53124237060547,0.030511067122220993,0.01149019692093134,0.31210558344836015,0.013355834409594536,0.13564790785312653,0.03700050143968491,0.011614649556577206,0.31385629196659404,0.016067683696746826,0.10483025759458542,0.030511067122220993,0.03700050143968491,0.9835261266231536,0.015959622338414192,0.016347348747143803,0.8239737153053284,0.9980424046516418,0.9762409395641751,0.015279820188879967,0.015652420816786587,0.8808243870735168,0.9972308874130249,0.02580485448613763,0.010307157412171364,0.3334552191169134,0.01089183334261179,0.11332764476537704,0.03103510346559305,0.010533570311963558,0.3394552010439664,0.013396150432527065,0.09354187548160553,2.6927046501636505,1.1249947547912598,0.34034981397347336,1.1215956211090088,11.328715324401855,3.313404329239376,1.1700392961502075,0.3531271483548342,1.4466296434402466,11.912806510925293
29,0.029915982581675053,0.04820816082850335,15.046584606170654,17.57759952545166,0.029915982581675053,0.013917018659412861,0.2891218093018868,0.016132140532135963,0.1608806550502777,0.04820816082850335,0.014311869628727436,0.2967913724842483,0.02141188271343708,0.12558141350746155,0.029915982581675053,0.04820816082850335,0.9841072121858597,0.03055809997022152,0.03190847066900634,0.639586865901947,0.9974831938743591,0.9581356313493516,0.029430044814944267,0.030717682661022584,0.771494448184967,0.9952576160430908,0.0252713563144207,0.012419500388205051,0.30897659158891283,0.013769151642918587,0.1430625170469284,0.04036243685654232,0.01284648198634386,0.3181465232832853,0.017804894596338272,0.10990796983242035,2.6393870611190797,1.3712098598480225,0.3257878471621143,1.4302455186843872,14.494438171386719,4.236880650596013,1.4266273975372314,0.3366439578472462,1.7749872207641602,13.500097274780273
30,0.029417963389307262,0.04934541342986955,15.048488140106201,17.720637559890747,0.029417963389307262,0.01520482450723648,0.3094654632723417,0.019194310531020164,0.15075336396694183,0.04934541342986955,0.01556853111833334,0.31539154014905973,0.01993526704609394,0.14143575727939606,0.029417963389307262,0.04934541342986955,0.9847031168937683,0.03044484183192253,0.03182079219479934,0.6072213649749756,0.9973418116569519,0.9572445759697567,0.02861822582781315,0.02989862504442286,0.7360069751739502,0.9966360330581665,0.02484278991445899,0.013695642352104187,0.32543555512121614,0.014831866137683392,0.1355966031551361,0.04223820561217883,0.014034819789230824,0.3320982339776827,0.01690945029258728,0.12901146709918976,2.592360251903534,1.470180869102478,0.33420024312821356,1.5507899522781372,15.001594543457031,4.417149441582816,1.5080125331878662,0.3412196086948688,2.0320465564727783,13.059843063354492
31,0.02880055547878146,0.04115348421628513,15.238930702209473,17.853830575942993,0.02880055547878146,0.010535549372434616,0.25887093474511724,0.015025308355689049,0.12524253129959106,0.04115348421628513,0.010598961263895035,0.2576060989494795,0.012651159428060055,0.10880953073501587,0.02880055547878146,0.04115348421628513,0.9852744916677475,0.02554755099117756,0.026395930804107678,0.659088134765625,0.9981562495231628,0.9677961184864953,0.02476399950683117,0.025588641073691874,0.8120852708816528,0.9979246258735657,0.024341937351971866,0.00948556512594223,0.2708125870863766,0.013141549192368984,0.10742958635091782,0.035437589540841086,0.009724139235913754,0.27443233286177116,0.010927424766123295,0.10349559783935547,2.5389157674312592,1.0000971555709839,0.27188143028412626,1.383317232131958,9.98274040222168,3.7263618234604126,1.0551972389221191,0.28312601890535627,1.1535112857818604,10.618159294128418
