epoch,T_loss,V_loss,train_time,epoch_time,Tloss_LpLoss.mean,Tloss_LpLoss.std,Tloss_LpLoss.cv,Tloss_LpLoss.min,Tloss_LpLoss.max,Vloss_LpLoss.mean,Vloss_LpLoss.std,Vloss_LpLoss.cv,Vloss_LpLoss.min,Vloss_LpLoss.max,WTloss_LpLoss,WVloss_LpLoss,Teval_R2.mean,Teval_R2.std,Teval_R2.cv,Teval_R2.min,Teval_R2.max,Veval_R2.mean,Veval_R2.std,Veval_R2.cv,Veval_R2.min,Veval_R2.max,Teval_MAE.mean,Teval_MAE.std,Teval_MAE.cv,Teval_MAE.min,Teval_MAE.max,Veval_MAE.mean,Veval_MAE.std,Veval_MAE.cv,Veval_MAE.min,Veval_MAE.max,Teval_MAPE.mean,Teval_MAPE.std,Teval_MAPE.cv,Teval_MAPE.min,Teval_MAPE.max,Veval_MAPE.mean,Veval_MAPE.std,Veval_MAPE.cv,Veval_MAPE.min,Veval_MAPE.max
18,0.021767805414274335,0.02227918765256329,6.364235877990723,7.860042095184326,0.021767805414274335,0.008627410978078842,0.3929976959629929,0.009123858995735645,0.08863764256238937,0.02227918765256329,0.00934437196701765,0.4193459795553098,0.010215292684733868,0.09745978564023972,0.021767805414274335,0.02227918765256329,0.991570207118988,0.0068594967015087605,0.006916557047178923,0.8883346319198608,0.9988638758659363,0.9916619308411129,0.006576176732778549,0.0066315781770524785,0.9326699376106262,0.9983565211296082,0.017246007120236755,0.006020732689648867,0.35652009114525746,0.007304658647626638,0.07297781854867935,0.017086766615864776,0.006507120095193386,0.38091940760564497,0.00831789430230856,0.06531290709972382,1.8264695332050322,0.6302843689918518,0.3659093672633585,0.759358823299408,7.804055690765381,1.750818405832563,0.684515655040741,0.3910990793311258,0.8244030475616455,6.208152770996094
19,0.020841081507503988,0.019044514183723736,6.055911540985107,7.405492305755615,0.020841081507503988,0.007406590040773153,0.39426959614358953,0.008588982746005058,0.08855511248111725,0.019044514183723736,0.007652825675904751,0.4015344407462053,0.009545811451971531,0.06398379057645798,0.020841081507503988,0.019044514183723736,0.9922926630973816,0.0060823168605566025,0.006121785576969628,0.905218243598938,0.9993578791618347,0.9935470781629048,0.005488122347742319,0.005523879102282943,0.954384446144104,0.9990512728691101,0.016537482362240553,0.005392475053668022,0.3678824631577543,0.006969145964831114,0.07514571398496628,0.014912278923605169,0.0057664597406983376,0.38649247082091204,0.006970999762415886,0.0477147214114666,1.7545048184394836,0.5983690023422241,0.3891602135267571,0.6549883484840393,7.799222469329834,1.5725604011898948,0.658250093460083,0.4185160187406703,0.6455731391906738,5.112894058227539
20,0.020437851890921593,0.01891168456761137,6.081604242324829,7.580382347106934,0.020437851890921593,0.008605618961155415,0.46195770964647453,0.005305936560034752,0.07690524309873581,0.01891168456761137,0.009034764021635056,0.47713284836733183,0.005576987750828266,0.0769008919596672,0.020437851890921593,0.01891168456761137,0.9926005260944366,0.006120434962213039,0.006158797643418779,0.9026509523391724,0.9994939565658569,0.9937931374898032,0.005520072299987078,0.00555467492658509,0.953690230846405,0.9994404315948486,0.016235055703669787,0.006473512854427099,0.44288487676873434,0.0044434261508286,0.06884891539812088,0.014862181929250559,0.006935362704098225,0.46622444105793814,0.004862979985773563,0.05703795701265335,1.7194568476676941,0.695601761341095,0.44613869289256175,0.46440958976745605,7.434340000152588,1.5900386344818842,0.7488117218017578,0.47060745000399695,0.5056824684143066,6.064342021942139
21,0.01928626869805157,0.019657785590324137,6.076366424560547,7.416280746459961,0.01928626869805157,0.007952450774610043,0.41003016470298537,0.00866661686450243,0.08069867640733719,0.019657785590324137,0.008180161006748676,0.416595213465549,0.00876575242727995,0.06475350260734558,0.01928626869805157,0.019657785590324137,0.9934320797920227,0.005843658931553364,0.0058822755717484925,0.8729939460754395,0.9992806911468506,0.9933884380355714,0.0053941551595926285,0.005430071430002893,0.9466062784194946,0.9990753531455994,0.015276218900457024,0.0056506069377064705,0.377854933879514,0.00653232354670763,0.06202317029237747,0.015166845823091173,0.0059769032523036,0.39463509365037697,0.006806941237300634,0.047382794320583344,1.6194921987056732,0.6347798109054565,0.40650030207439686,0.682353675365448,6.532114028930664,1.587305434166439,0.6867089867591858,0.43328768688411234,0.6484053134918213,5.204395294189453
22,0.0181887860391289,0.019238000661726037,6.142288446426392,7.578302621841431,0.0181887860391289,0.008106349036097527,0.4292959254172258,0.006259443704038858,0.08071985095739365,0.019238000661726037,0.008506089448928833,0.4420249040411838,0.007170211989432573,0.07394575327634811,0.0181887860391289,0.019238000661726037,0.99413443171978,0.005837633740156889,0.005874938788500747,0.9166988134384155,0.9994943141937256,0.9935585695599752,0.005636782851070166,0.005673408446282144,0.9468603134155273,0.9991327524185181,0.014380069928243757,0.005937682464718819,0.412769111652748,0.005102727096527815,0.061800267547369,0.014695713976545939,0.006362610962241888,0.43307602004505463,0.005972156301140785,0.05152137577533722,1.5253828384876251,0.6235880851745605,0.417600506833082,0.5089905858039856,6.411286354064941,1.5275826056798298,0.6864980459213257,0.44962529423209835,0.5768834948539734,4.806982517242432
23,0.01724771828763187,0.016553557330062463,6.049045085906982,7.402954339981079,0.01724771828763187,0.006586918141692877,0.40371990416642695,0.0073861489072442055,0.07349040359258652,0.016553557330062463,0.006845282390713692,0.41363176231210314,0.007338459137827158,0.056537166237831116,0.01724771828763187,0.016553557330062463,0.9947406289577484,0.004524062853306532,0.0045456444292585945,0.9116089344024658,0.9993810057640076,0.9952067335446676,0.004114264622330666,0.004134109670305713,0.9687944650650024,0.9991933703422546,0.013543343482539058,0.004725400824099779,0.37746408282893673,0.00544967595487833,0.06303717941045761,0.012746644768095205,0.005025509279221296,0.39448710056084707,0.00568100530654192,0.04398495331406593,1.4327408475875854,0.5513920187950134,0.41679336808735357,0.5553740859031677,6.5298848152160645,1.3510667350557115,0.5963292717933655,0.44160804157621675,0.5997120141983032,5.850307464599609
24,0.016168794298544526,0.015705389266331044,6.0473902225494385,7.565561532974243,0.016168794298544526,0.006190960761159658,0.3991229373699697,0.005756933707743883,0.07138630747795105,0.015705389266331044,0.006266086827963591,0.39887900937118165,0.006696721073240042,0.05052163824439049,0.016168794298544526,0.015705389266331044,0.9953732581138611,0.003896962618455291,0.003913585051951828,0.9034187197685242,0.9996236562728882,0.9957709198906308,0.0032869153656065464,0.00330090443304742,0.9632726311683655,0.9995678663253784,0.012648907290771604,0.004471094813197851,0.3555493468241784,0.004927851725369692,0.05598501116037369,0.012718316478033861,0.0045801205560564995,0.3601227057208994,0.005607771687209606,0.03703554719686508,1.3419944163560866,0.49987784028053284,0.37857374234630936,0.5466712713241577,5.8078203201293945,1.3404192773122636,0.5292568206787109,0.3948943086017697,0.6026933193206787,4.720312118530273
25,0.015435565948486328,0.016390110439960918,6.045523166656494,7.41418194770813,0.015435565948486328,0.007558696903288364,0.4708837374344869,0.0046690683811903,0.06990879774093628,0.016390110439960918,0.008066707290709019,0.49186244961731934,0.005594315007328987,0.0786752700805664,0.015435565948486328,0.016390110439960918,0.9957746073007584,0.004323203582316637,0.004342623091335741,0.927147388458252,0.9995543360710144,0.9954428852550568,0.004178360570222139,0.004197542871502525,0.9561232328414917,0.9993154406547546,0.012071955060586333,0.00519930524751544,0.42135671950011816,0.004082998260855675,0.05537737160921097,0.012601737849532611,0.005620921961963177,0.4460276073030232,0.0045011877082288265,0.053600262850522995,1.2791528619527817,0.5416126847267151,0.43218612313325433,0.4137055575847626,5.751948356628418,1.2837041190692358,0.6026527881622314,0.46961546550418504,0.4490088224411011,5.2634501457214355
26,0.014656846215948462,0.014247486486084877,6.333667755126953,7.783175706863403,0.014656846215948462,0.006270496174693108,0.4497237291547799,0.004857586231082678,0.06793376058340073,0.014247486486084877,0.006474094931036234,0.4539071038501133,0.004911923315376043,0.04954090341925621,0.014656846215948462,0.014247486486084877,0.9961639347076416,0.0036802790127694607,0.0036934448723848446,0.9344532489776611,0.9996649026870728,0.9963769023380582,0.003455031430348754,0.0034676399848308946,0.9600015878677368,0.9995983839035034,0.011416961526498199,0.004489119164645672,0.40617458204125656,0.003786112181842327,0.056143298745155334,0.01132438364364798,0.004840371664613485,0.42700361382768487,0.004201745148748159,0.03760214149951935,1.2104358408451081,0.49146807193756104,0.41678187966142544,0.3852103352546692,5.92029333114624,1.2141949723637293,0.5515377521514893,0.4538611710623006,0.43081507086753845,4.700188636779785
27,0.014021975623443723,0.012755891396885826,6.106339693069458,7.576315879821777,0.014021975623443723,0.006180408876389265,0.4920974916326578,0.004672822542488575,0.06234899163246155,0.012755891396885826,0.006288998294621706,0.49264188122481256,0.00497945211827755,0.05239691585302353,0.014021975623443723,0.012755891396885826,0.9965015847682953,0.00302533945068717,0.00303374366413223,0.9389246702194214,0.9996820092201233,0.9971915190182035,0.0027295707259327173,0.0027372840342673077,0.9716794490814209,0.9997057914733887,0.01091163892671466,0.004321524873375893,0.4486721574399417,0.0034641893580555916,0.051609594374895096,0.009803285349219565,0.004511514212936163,0.45997457141487097,0.003911065869033337,0.04034974053502083,1.157533022761345,0.4680075943470001,0.4579299355107815,0.3402119278907776,5.216581344604492,1.0446375438145228,0.5167540907859802,0.4944587305776964,0.3815893232822418,5.831104278564453
28,0.01338765225932002,0.01321237435239175,6.064394235610962,7.39987850189209,0.01338765225932002,0.005949923302978277,0.46088151573156705,0.004630867391824722,0.06429417431354523,0.01321237435239175,0.006406405940651894,0.4844368182703288,0.005408532917499542,0.05475863441824913,0.01338765225932002,0.01321237435239175,0.9968103950023651,0.0030250537674874067,0.0030340200792730115,0.9480986595153809,0.999714732170105,0.9969579615290203,0.003012606408447027,0.003021827935226424,0.9594476819038391,0.999570369720459,0.010405136292800307,0.004020661115646362,0.41077625033766296,0.0034819315187633038,0.05301510915160179,0.009991477901441238,0.004328998737037182,0.4331268657766444,0.0041338191367685795,0.03796445205807686,1.1042506657838822,0.44214746356010437,0.43115408816765644,0.37464824318885803,5.529157638549805,1.0483327101147364,0.4896470606327057,0.46723600663362597,0.42374664545059204,4.824063777923584
29,0.01300337809883058,0.013431578312837889,6.074533462524414,7.5854692459106445,0.01300337809883058,0.005700829438865185,0.43095097289632905,0.005181917455047369,0.06899356842041016,0.013431578312837889,0.006360578816384077,0.4729935748242035,0.0057417904026806355,0.0750209167599678,0.01300337809883058,0.013431578312837889,0.996957477092743,0.002798983361572027,0.002807350587623329,0.9290424585342407,0.9995622634887695,0.9969506017745488,0.002911982825025916,0.0029209213176440694,0.9601045846939087,0.9994428157806396,0.010048054966144264,0.0041236779652535915,0.41180429591919204,0.0037088205572217703,0.048262789845466614,0.01019737133312793,0.004621751140803099,0.4528642487040958,0.004090175032615662,0.049805644899606705,1.0659549494981766,0.4448929727077484,0.4264712873183385,0.3681807219982147,4.968433856964111,1.069592745531173,0.5131673216819763,0.47953961402312323,0.3824009895324707,5.400771141052246
30,0.01246287540346384,0.012340513664105582,6.139699935913086,7.58264684677124,0.01246287540346384,0.005634641274809837,0.4685588903127735,0.003257335163652897,0.056411631405353546,0.012340513664105582,0.006014517042785883,0.48699028076353107,0.0032252043019980192,0.057847779244184494,0.01246287540346384,0.012340513664105582,0.9972216287851333,0.0027487175539135933,0.002755762174913746,0.934265673160553,0.9998347163200378,0.9973626657137795,0.002561035333201289,0.0025678257421031087,0.9752302765846252,0.9997888803482056,0.009619933732785284,0.004057514015585184,0.4304154569002403,0.0026117763482034206,0.0484432727098465,0.009661417720573289,0.0044161127880215645,0.45692480150201,0.0026211352087557316,0.04099730774760246,1.0198503262996674,0.4390486478805542,0.4476688506333779,0.26551127433776855,4.817928791046143,1.0096889109838576,0.49823662638664246,0.49338151133092106,0.2642870545387268,5.556581497192383
31,0.011958351192995906,0.012246993148610705,6.089219808578491,7.48447060585022,0.011958351192995906,0.005480171646922827,0.45972624352213604,0.004307693801820278,0.05909615755081177,0.012246993148610705,0.005874595604836941,0.4799537957466734,0.004263091832399368,0.0468096025288105,0.011958351192995906,0.012246993148610705,0.9974294179677963,0.0026304791681468487,0.0026371640264521213,0.9366179704666138,0.9997681975364685,0.9973757257537236,0.0025047273375093937,0.002511322974367114,0.9741176962852478,0.9996270537376404,0.00918532236572355,0.003675887593999505,0.4101346570711848,0.0036120249424129725,0.04451362416148186,0.009185554319253516,0.004050036426633596,0.44118101799778164,0.0035494568292051554,0.034917280077934265,0.97473992228508,0.4050034284591675,0.42916874282371803,0.36499717831611633,4.496313095092773,0.9702059011610727,0.46462714672088623,0.4791282062787022,0.3786121606826782,5.306682109832764
